,Unnamed: 0,name,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_location,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_entire_homes.1,calculated_host_listings_count_shared_rooms,reviews_per_month
5319,5319,DES BERGES DU RHÔNE À LA PRESQU'ÎLE!,404451938,Philippe,2021-05-31,,,within a few hours,1.0,f,,1.0,1.0,f,7e Arrondissement,45.75353,4.84214,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,70.0,3,7,3,3,7,7,3.0,7.0,0,0,13,13,22,1,0,2024-06-28,4.68,4.32,4.64,4.59,6938712889626,f,1,1,1,0,0.53
5321,5321,Dify D'Aguesseau - Quai du Rhône,507610557,Agrippine,2023-03-29,,,,,f,,43.0,63.0,t,7e Arrondissement,45.75304,4.8406,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,59.0,1,1125,1,3,1,1125,2.7,111.2,11,41,65,334,121,50,4,2024-12-03,4.56,4.66,4.67,4.14,6938712831723,t,35,35,35,0,2.82
5325,5325,A coté de la Part Dieu,404462231,Guillaumr,2021-05-31,,,within a few hours,1.0,f,,1.0,1.0,t,3e Arrondissement,45.76317,4.85994,Entire condo,Entire home/apt,3,1.0,2.0,2.0,48.0,3,1125,3,3,1125,1125,3.0,1125.0,19,49,79,169,19,3,0,2024-06-28,4.68,4.79,4.63,4.79,6938613058018,f,1,1,1,0,0.45
5326,5326,"Design duplex apartment with AC, near city-center",404737467,Geraldine,2021-06-01,"Certines, France",,within an hour,1.0,t,,5.0,5.0,t,7e Arrondissement,45.74994,4.84867,Entire rental unit,Entire home/apt,4,,2.0,,,3,365,3,3,365,365,3.0,365.0,0,0,0,0,25,0,0,2023-08-20,4.6,4.24,4.88,4.56,6938712956239,f,1,1,1,0,0.6
5343,5343,Chambre individuelle au coeur de la croix rousse,342795913,Jacqueline,2020-03-30,"Lyon, France",,within a few hours,1.0,f,,1.0,2.0,t,4e Arrondissement,45.7776,4.823,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,39.0,1,365,1,1,365,365,1.0,365.0,28,58,88,363,10,2,0,2024-09-06,5.0,5.0,5.0,5.0,,f,1,0,0,0,0.24
5344,5344,Indusoft - Style et Confort à Lyon Part-Dieu,403976540,Business Or Leisure,2021-05-28,"Lyon, France",,within an hour,1.0,t,,5.0,5.0,t,3e Arrondissement,45.756618,4.852488,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,79.0,1,30,1,2,1125,1125,1.3,1125.0,24,54,84,262,236,68,5,2024-11-28,4.94,4.93,4.94,4.68,6938312903592,f,5,5,5,0,5.53
5346,5346,T2 lumineux bien placé à Jean macé,405779723,Rene,2021-06-07,,,a few days or more,0.0,f,,1.0,1.0,t,7e Arrondissement,45.74641,4.84543,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,55.0,10,21,10,10,21,21,10.0,21.0,23,53,83,83,0,0,0,,,,,,6938712931394,f,1,1,1,0,
5348,5348,Charmant T3 au Cœur de Lyon 7ème,520770021,Fabien,2023-06-19,,,within an hour,1.0,f,,9.0,9.0,t,7e Arrondissement,45.75054,4.84291,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,105.0,2,1125,2,2,1125,1125,2.0,1125.0,12,31,39,117,197,50,2,2024-12-08,4.58,4.75,4.55,4.25,6938724487261,t,2,2,2,0,4.64
5352,5352,Appart'Hôtel Studio Cosy pour 2 à Lyon,397065916,"Residhome, Séjours & Affaires",2021-04-15,"Paris, France","En plus de 30 ans, le Groupe Réside Études a su se faire une place unique sur un marché où la réussite exige une grande diversité de savoir-faire, en exerçant trois métiers complémentaires : la promotion immobilière, l’exploitation, et la gestion. En développant et en coordonnant ces trois savoir-faire au sein de son organisation, Réside Études a su développer un modèle économique et social solide. Il lui permet de générer, avec chaque résidence : un placement performant à l’intention d’investisseurs en immobilier, une offre résidentielle répondant à des besoins forts des utilisateurs, une activité économique créatrice d’emploi, de valeur et d’attractivité pour les villes.",,,f,Gambetta,170.0,181.0,f,9e Arrondissement,45.769146,4.805811,Room in aparthotel,Entire home/apt,2,1.0,0.0,,73.0,1,365,1,4,1125,1125,1.5,1125.0,12,12,12,161,64,28,1,2024-11-17,4.06,3.95,4.63,4.44,Exempt - hotel-type listing,f,5,5,5,0,1.52
5353,5353,Studio 20m² proche de la gare Part Dieu,397065916,"Residhome, Séjours & Affaires",2021-04-15,"Paris, France","En plus de 30 ans, le Groupe Réside Études a su se faire une place unique sur un marché où la réussite exige une grande diversité de savoir-faire, en exerçant trois métiers complémentaires : la promotion immobilière, l’exploitation, et la gestion. En développant et en coordonnant ces trois savoir-faire au sein de son organisation, Réside Études a su développer un modèle économique et social solide. Il lui permet de générer, avec chaque résidence : un placement performant à l’intention d’investisseurs en immobilier, une offre résidentielle répondant à des besoins forts des utilisateurs, une activité économique créatrice d’emploi, de valeur et d’attractivité pour les villes.",,,f,Gambetta,170.0,181.0,f,3e Arrondissement,45.754505,4.859013,Room in aparthotel,Entire home/apt,2,1.0,0.0,1.0,70.0,1,365,3,4,1125,1125,3.1,1125.0,10,10,10,140,29,10,0,2024-09-05,4.1,4.31,4.55,4.28,Exempt - hotel-type listing,f,5,5,5,0,0.69
5362,5362,Grand appartement proche Part Dieu - 4 personnes,369826491,WeHost,2020-09-29,"Lyon, France",,within an hour,0.99,f,2nd Arrondissement,53.0,76.0,t,3e Arrondissement,45.7582452,4.8670831,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,69.0,3,365,3,3,365,365,3.0,365.0,9,39,69,159,40,18,1,2024-12-02,4.25,4.05,4.6,4.53,6938313381169,t,41,41,41,0,1.52
5368,5368,GuestReady - Superb Townhouse Duplex-Croix Rousse,384327097,Ashweetha,2021-01-13,,"At GuestReady, we're on a mission to redefine modern hospitality. We specialise in helping hosts deliver outstanding experiences to their guests worldwide. With years of hospitality experience, we're dedicated to providing an exceptional experience. Let us help you find the perfect place for an unforgettable stay!",within an hour,1.0,f,,1.0,1.0,t,1er Arrondissement,45.7706,4.83189,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,105.0,1,1125,1,1,1,1125,1.0,111.1,23,49,79,352,60,18,2,2024-12-01,3.87,3.6,3.87,4.45,6938112424586,t,1,1,1,0,1.43
5370,5370,"Exceptional apt with Fourvière view, Lyon 2nd",400052701,Patrick,2021-05-04,,,,,f,,1.0,2.0,t,2e Arrondissement,45.76342,4.8333,Entire rental unit,Entire home/apt,4,,2.0,,,3,365,3,3,365,365,3.0,365.0,0,0,0,0,28,0,0,2022-12-30,4.57,4.57,4.5,5.0,6938212950834,f,1,1,1,0,0.69
5375,5375,Appart'Hôtel Cosy au coeur de Lyon,397065916,"Residhome, Séjours & Affaires",2021-04-15,"Paris, France","En plus de 30 ans, le Groupe Réside Études a su se faire une place unique sur un marché où la réussite exige une grande diversité de savoir-faire, en exerçant trois métiers complémentaires : la promotion immobilière, l’exploitation, et la gestion. En développant et en coordonnant ces trois savoir-faire au sein de son organisation, Réside Études a su développer un modèle économique et social solide. Il lui permet de générer, avec chaque résidence : un placement performant à l’intention d’investisseurs en immobilier, une offre résidentielle répondant à des besoins forts des utilisateurs, une activité économique créatrice d’emploi, de valeur et d’attractivité pour les villes.",,,f,Gambetta,170.0,181.0,f,9e Arrondissement,45.769146,4.805811,Room in aparthotel,Entire home/apt,4,1.0,1.0,2.0,98.0,1,1125,1,4,1125,1125,1.5,1125.0,12,13,13,177,158,36,4,2024-11-29,4.25,4.26,4.65,4.46,Exempt - hotel-type listing,f,5,5,5,0,3.78
5376,5376,Appart'Hôtel Studio cosy au coeur de Lyon,397065916,"Residhome, Séjours & Affaires",2021-04-15,"Paris, France","En plus de 30 ans, le Groupe Réside Études a su se faire une place unique sur un marché où la réussite exige une grande diversité de savoir-faire, en exerçant trois métiers complémentaires : la promotion immobilière, l’exploitation, et la gestion. En développant et en coordonnant ces trois savoir-faire au sein de son organisation, Réside Études a su développer un modèle économique et social solide. Il lui permet de générer, avec chaque résidence : un placement performant à l’intention d’investisseurs en immobilier, une offre résidentielle répondant à des besoins forts des utilisateurs, une activité économique créatrice d’emploi, de valeur et d’attractivité pour les villes.",,,f,Gambetta,170.0,181.0,f,7e Arrondissement,45.753136,4.844704,Room in aparthotel,Entire home/apt,2,1.0,0.0,1.0,68.0,1,1125,3,4,1125,1125,3.1,1125.0,16,16,20,177,44,11,0,2024-11-05,3.73,3.68,4.48,3.55,Exempt - hotel-type listing,f,5,5,5,0,1.06
5377,5377,Home sweet home Confluence,361117757,Line,2020-08-08,"Lyon, France",,a few days or more,0.0,f,,1.0,1.0,t,2e Arrondissement,45.74217,4.81918,Entire rental unit,Entire home/apt,6,2.0,3.0,2.0,429.0,3,1125,3,3,1125,1125,3.0,1125.0,23,53,83,358,0,0,0,,,,,,6938212952121,f,1,1,1,0,
5380,5380,Superbe appartement proche gare,408094895,Lola,2021-06-20,"Lyon, France","Superbe appartement  a 2 minutes a pied de la grand gare part dieu accès a tous les transport en communs et des grande ligne de train en direction de paris, Marseille, Genève, Allemagne , Italie et 15 minutes avec le métro qui vous amène jusqu'à l'aéroport saint Exupéry",,,f,,1.0,2.0,t,3e Arrondissement,45.75726,4.85589,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,110.0,365,1125,365,365,1125,1125,365.0,1125.0,30,60,90,365,10,2,0,2024-06-26,4.2,4.3,4.0,4.7,1234567890124,f,1,1,1,0,0.26
5381,5381,Grand appartement dans le quartier de la Part Dieu,397065916,"Residhome, Séjours & Affaires",2021-04-15,"Paris, France","En plus de 30 ans, le Groupe Réside Études a su se faire une place unique sur un marché où la réussite exige une grande diversité de savoir-faire, en exerçant trois métiers complémentaires : la promotion immobilière, l’exploitation, et la gestion. En développant et en coordonnant ces trois savoir-faire au sein de son organisation, Réside Études a su développer un modèle économique et social solide. Il lui permet de générer, avec chaque résidence : un placement performant à l’intention d’investisseurs en immobilier, une offre résidentielle répondant à des besoins forts des utilisateurs, une activité économique créatrice d’emploi, de valeur et d’attractivité pour les villes.",,,f,Gambetta,170.0,181.0,f,3e Arrondissement,45.754505,4.859013,Room in aparthotel,Entire home/apt,4,1.0,1.0,2.0,83.0,1,1125,3,4,1125,1125,3.1,1125.0,7,7,7,125,3,0,0,2023-05-01,3.67,3.67,5.0,4.67,Exempt - hotel-type listing,f,5,5,5,0,0.07
5392,5392,GuestReady - T2 - 10min Part Dieu - Spacious Apt,402191311,GuestReady,2021-05-18,,"Hi there!

We're GuestReady, a professional property management company helping hosts around the world deliver outstanding experiences to their guests.

We welcome all guests, clean and prepare our homes for your arrival and will be available 24/7, should you have any questions or requests. From the second you book with us to the moment you check-out, we’re here to make sure you have a smooth and comfortable stay!

With our years of experience in the hospitality business, you can be assured of a fantastic stay at any of GuestReady's properties. We manage multiple properties around town, so if you're looking for something specific, do let us know and we'd be happy to help you find the perfect place just for you.
We're looking forward to meeting you and are always ready to answer any of your questions!

Warm regards,
GuestReady Team",,,f,Palais Royal,296.0,1591.0,f,3e Arrondissement,45.7580236487448,4.86499493855657,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,89.0,1,1125,1,1,1,1125,1.0,253.1,10,16,46,315,58,4,0,2024-11-12,4.78,4.5,4.79,4.59,6938312944372,t,13,13,13,0,1.39
5396,5396,Le Pierre Audry-cosy 4 pers balcon - bien situé,344219778,Jonathan,2020-04-19,,,within a day,0.9,f,,1.0,1.0,t,9e Arrondissement,45.76256,4.80851,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,103.0,2,1125,2,2,1125,1125,2.0,1125.0,21,47,77,77,60,24,1,2024-11-24,4.68,4.52,4.9,4.68,6938912965685,f,1,1,1,0,1.85
5403,5403,"Cozy studio near Opéra, Lyon 1st",409686966,David,2021-06-28,,,,,f,,1.0,1.0,t,1er Arrondissement,45.76744,4.83778,Entire rental unit,Entire home/apt,2,,,,,3,365,3,3,365,365,3.0,365.0,0,0,0,0,28,0,0,2023-11-25,4.64,4.64,4.86,4.75,6938112891275,f,1,1,1,0,0.71
5408,5408,Charmant Appartement Au Centre De Lyon,410255835,Melchior,2021-07-01,"Lyon, France","Bonjour !
Je m’appelle Melchior et suis un grand adepte de Airbnb ! Je serai heureux de vous recevoir dans mon appartement.
Lors de mes déplacements, j’adore loger via Airbnb, alors j’ai décidé de sauter le pas et donner l’opportunité à d’autres voyageurs de séjourner chez moi !
Vous vous y sentirez comme chez vous :)
Pour rendre votre séjour encore plus agréable, j’ai confié la gestion de mon bien à une conciergerie Airbnb, qui s’occupe de tout ! C’est avec eux principalement que vous communiquerez, n’hésitez pas à les contacter, ils sont très réactifs !
_________________
Hello!
My name is Melchior and I'm a big fan of Airbnb! I will be happy to welcome you in my apartment.
When I travel, I love to stay with Airbnb, so I decided to take the plunge and give other travelers the opportunity to stay with me!
You will feel at home here :)
To make your stay even more enjoyable, I have entrusted the management of my property to an Airbnb concierge, who takes care of everything! It is mainly with them that you will communicate, do not hesitate to contact them, they are very reactive !",,,f,,1.0,1.0,t,7e Arrondissement,45.754112,4.843345,Entire rental unit,Entire home/apt,4,,,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,2,0,0,2023-08-29,2.0,3.0,2.5,2.5,6938712961583,f,1,1,1,0,0.05
5411,5411,☯ Chill&Cosy 30m² Rdc Lyon 8ieme Parking/ Fibre ☯,371613848,Maxime,2020-10-12,,"Après mon voyage en Australie et en Asie, c'est à Lyon que j'ai déposé mes valises pour travailler dans l'immobilier et développer cette activité qui me passionne ! 
Toujours là pour aider, conseiller et faire en sorte que vous passiez un excellent séjour, je serai disponible pour répondre à toutes vos questions et besoins particuliers.
Au plaisir de se rencontrer prochainement ! :)",within an hour,1.0,f,,4.0,6.0,t,8e Arrondissement,45.724884,4.87178,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,44.0,1,7,1,2,1125,1125,1.0,1125.0,14,37,67,340,205,50,4,2024-11-29,4.6,4.65,4.44,4.27,6938824489213,f,2,2,2,0,4.88
5412,5412,"Le Chalet de Perle d'Or: traversant, vue & garage!",410662390,Nathaly,2021-07-03,,,within an hour,1.0,f,Alzia,3.0,3.0,t,6e Arrondissement,45.76714,4.85061,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,146.0,2,30,2,2,1125,1125,2.0,1125.0,11,30,60,331,52,13,2,2024-11-24,4.63,4.31,4.73,4.98,6938613059602,t,1,1,1,0,1.33
5415,5415,Appartement cocooning à Lyon,348562856,Valeria,2020-06-03,"Lyon, France",,within a few hours,1.0,f,,1.0,2.0,t,5e Arrondissement,45.747,4.78581,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,95.0,4,12,4,4,12,12,4.0,12.0,16,46,76,351,11,2,0,2024-09-04,4.91,4.82,4.91,4.64,6938513226905,f,1,1,1,0,0.33
5416,5416,Duguesclin - Appartement lumineux au coeur de Lyon,408306543,Etienne,2021-06-21,,,within a day,0.7,f,,22.0,25.0,t,3e Arrondissement,45.7568702697754,4.84922504425049,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,50.0,2,90,2,3,1125,1125,2.1,1125.0,19,44,74,74,155,48,5,2024-12-13,4.55,4.68,4.79,4.41,6938312965455,f,10,10,10,0,3.73
5417,5417,Dify Le Velvet - Bellecour,507610557,Agrippine,2023-03-29,,,,,f,,43.0,63.0,t,2e Arrondissement,45.75532,4.82764,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,106.0,1,1125,1,3,1,1125,2.6,156.1,14,40,68,328,83,28,1,2024-12-02,4.51,4.71,4.7,4.77,6938212971323,t,35,35,35,0,1.99
5418,5418,La traboule: chambre privé au coeur du Vieux Lyon,361586688,Daniella,2020-08-10,"Lyon, France",,,,f,,2.0,2.0,t,5e Arrondissement,45.76341,4.82859,Private room in rental unit,Private room,2,,,,,3,31,3,3,31,31,3.0,31.0,0,0,0,0,5,0,0,2022-07-12,5.0,4.8,5.0,5.0,,t,2,1,1,0,0.12
5422,5422,Perfect Flat / Vieux Lyon,411088257,Martin,2021-07-05,,,within a few hours,1.0,t,,2.0,3.0,t,5e Arrondissement,45.76234,4.82801,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,71.0,30,248,30,30,248,248,30.0,248.0,22,52,82,357,96,25,0,2024-11-05,4.85,4.91,4.89,4.88,"Available with a mobility lease only (""bail mobilité"")",f,2,2,2,0,2.36
5425,5425,Appartement - LYON 3e,411462782,Pierre,2021-07-07,,,,,f,,1.0,1.0,t,3e Arrondissement,45.75534,4.85534,Entire condo,Entire home/apt,2,1.0,1.0,1.0,85.0,1,5,1,1,5,5,1.0,5.0,29,59,89,89,0,0,0,,,,,,6938324521915,f,1,1,1,0,
5427,5427,"Lyon6 centre lumineux 2P neuf,calme,terrasse 20 m2",411628892,Muriel,2021-07-08,"Strasbourg, France",,within an hour,1.0,t,,1.0,1.0,t,6e Arrondissement,45.7659084629075,4.84303884208202,Entire rental unit,Entire home/apt,4,1.5,1.0,2.0,160.0,3,365,3,3,365,365,3.0,365.0,26,56,86,355,50,17,1,2024-11-24,4.94,4.9,4.92,4.96,6938012957818,f,1,1,1,0,1.22
5428,5428,Appartement Au Coeur De Lyon,411634872,Alex,2021-07-08,"Lyon, France","Bonjour !
Je m’appelle Alex et suis un grand adepte de Airbnb ! Je serai heureux de vous recevoir dans mon appartement.
Lors de mes déplacements, j’adore loger via Airbnb, alors j’ai décidé de sauter le pas et donner l’opportunité à d’autres voyageurs de séjourner chez moi !
Vous vous y sentirez comme chez vous :)
Pour rendre votre séjour encore plus agréable, j’ai confié la gestion de mon bien à une conciergerie Airbnb, qui s’occupe de tout ! C’est avec eux principalement que vous communiquerez, n’hésitez pas à les contacter, ils sont très réactifs !
_________________
Hello!
My name is Alex and I'm a big fan of Airbnb! I will be happy to welcome you in my apartment.
When I travel, I love to stay with Airbnb, so I decided to take the plunge and give other travelers the opportunity to stay with me!
You will feel at home here :)
To make your stay even more enjoyable, I have entrusted the management of my property to an Airbnb concierge, who takes care of everything! It is mainly with them that you will communicate, do not hesitate to contact them, they are very reactive !",,,f,,1.0,1.0,t,1er Arrondissement,45.768272,4.83233,Entire rental unit,Entire home/apt,4,,1.0,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,20,0,0,2023-09-06,3.9,3.6,4.3,4.7,6938112973627,f,1,1,1,0,0.49
5433,5433,Loft lumineux à la Croix-Rousse,412012052,Yoann,2021-07-10,,,within an hour,1.0,t,,1.0,1.0,t,4e Arrondissement,45.77696,4.83499,Entire rental unit,Entire home/apt,4,1.5,1.0,3.0,104.0,1,8,1,1,1125,1125,1.0,1125.0,19,46,64,71,287,87,2,2024-11-22,4.96,4.93,4.97,4.91,6938413003733,f,1,1,1,0,7.19
5447,5447,Dify Splendide - Jean Macé,507610557,Agrippine,2023-03-29,,,,,f,,43.0,63.0,t,7e Arrondissement,45.73519,4.83865,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,54.0,1,1125,1,3,1,1125,2.7,92.3,13,43,73,343,94,28,2,2024-11-25,4.64,4.54,4.71,4.5,6938712985042,t,35,35,35,0,2.3
5450,5450,Appartement cosy en plein cœur de Lyon,414320400,Charlotte,2021-07-21,,,,,f,,1.0,1.0,t,7e Arrondissement,45.74982,4.84951,Entire rental unit,Entire home/apt,2,,1.0,,,2,20,2,2,20,20,2.0,20.0,0,0,0,0,8,0,0,2022-09-11,4.63,4.25,4.5,4.75,6938712991970,f,1,1,1,0,0.19
5460,5460,Appartement de charme avec vue Vieux Lyon,415237992,Marite,2021-07-26,,,,,t,,1.0,1.0,t,5e Arrondissement,45.75889,4.82499,Entire rental unit,Entire home/apt,2,,1.0,,,30,240,30,30,240,240,30.0,240.0,0,0,0,0,10,2,0,2024-04-10,4.9,4.7,4.8,4.9,"Available with a mobility lease only (""bail mobilité"")",f,1,1,1,0,0.28
5461,5461,L'Eugène Part-Dieu Les Halles,415307190,Amirouche Eugene,2021-07-26,,,within an hour,1.0,t,,3.0,3.0,t,3e Arrondissement,45.762871,4.852422,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,67.0,3,1125,3,3,1125,1125,3.0,1125.0,13,32,62,152,216,59,1,2024-11-22,4.85,4.87,4.91,4.83,6938312993961,f,1,1,1,0,5.26
5471,5471,Superbe APPT 2 pers Grange Blanche Monchat 4,335785112,Arkad,2020-02-13,,,within an hour,0.92,t,,9.0,9.0,t,3e Arrondissement,45.74658,4.88102,Entire condo,Entire home/apt,2,1.0,0.0,1.0,45.0,2,1125,2,2,1125,1125,2.0,1125.0,2,27,57,57,28,2,0,2024-06-16,4.57,4.68,4.93,4.71,6938313005047,f,6,6,6,0,0.69
5474,5474,Duplex de charme Lyon 1er,329552289,Sandrine,2020-01-21,"Bonnefamille, France",,within an hour,1.0,f,,2.0,2.0,t,1er Arrondissement,45.76795,4.83634,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,42.0,90,300,90,90,300,300,90.0,300.0,26,53,83,358,7,0,0,2023-08-13,4.86,5.0,4.86,4.86,"Available with a mobility lease only (""bail mobilité"")",f,1,1,1,0,0.18
5483,5483,Elégance - Charme et Sérénité à Lyon Part-Dieu,403976540,Business Or Leisure,2021-05-28,"Lyon, France",,within an hour,1.0,t,,5.0,5.0,t,3e Arrondissement,45.756618,4.852488,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,79.0,1,30,1,2,1125,1125,1.3,1125.0,25,55,85,265,211,48,5,2024-12-10,4.97,4.97,4.97,4.7,6938312903691,f,5,5,5,0,5.34
5484,5484,☆ Chambre Cosy - Quais de Saône - BBQ plancha ☆,399712334,Sébastien,2021-05-02,"Lyon, France",,,,f,,2.0,3.0,t,5e Arrondissement,45.75045,4.81852,Private room in townhouse,Private room,3,,,,,2,365,2,2,1125,1125,2.0,1125.0,0,0,0,0,21,0,0,2022-11-20,4.76,4.38,4.86,4.76,,f,2,0,0,0,0.52
5486,5486,Spacious in the heart of Lyon AIL,418238393,Marie,2021-08-13,,,within an hour,0.9,f,,1.0,1.0,t,2e Arrondissement,45.7619629,4.8349931,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,170.0,1,1125,1,4,2,1125,2.0,666.8,7,27,57,146,100,14,1,2024-11-28,4.66,4.67,4.69,4.97,6938212933612,f,1,1,1,0,2.5
5491,5491,Superb apartment on the Presqu’île - Lyon,418436034,Denis,2021-08-14,,,,,f,,1.0,1.0,t,2e Arrondissement,45.75045,4.83046,Entire rental unit,Entire home/apt,2,,1.0,,,2,30,2,2,1125,1125,2.0,1125.0,0,0,0,0,79,6,0,2024-02-25,4.63,4.39,4.85,4.86,6938212906589,f,1,1,1,0,1.97
5498,5498,Spacious and cozy in Vieux Lyon AIL,419169630,Sylvain,2021-08-19,,,,,f,,1.0,1.0,t,5e Arrondissement,45.7631706,4.8275406,Entire rental unit,Entire home/apt,4,,1.0,,,365,1125,365,365,2,1125,365.0,1079.4,17,17,17,17,117,16,0,2024-08-04,4.72,4.77,4.95,4.91,693851900323,f,1,1,1,0,2.95
5501,5501,Vieux Lyon ❤️ charmant pied a terre sous les toits,419300023,Cécile,2021-08-20,,,a few days or more,0.0,t,,1.0,1.0,t,5e Arrondissement,45.75327,4.82284,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,84.0,7,365,7,7,365,365,7.0,365.0,0,0,0,223,15,4,0,2024-07-16,4.8,4.87,4.8,4.87,6938513018552,f,1,1,1,0,0.43
5505,5505,Appartement élégant avec balcon et garage,419925020,Philippe,2021-08-24,,,within an hour,1.0,t,,1.0,1.0,t,7e Arrondissement,45.73387,4.82844,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,55.0,16,180,3,16,180,180,15.5,180.0,16,30,60,335,44,12,1,2024-12-13,5.0,4.98,4.95,4.8,6938712781639,f,1,1,1,0,1.11
5507,5507,T3 proche métro et gare,419042442,Jean-Pascal,2021-08-18,"Lyon, France",,within an hour,1.0,t,,1.0,1.0,t,3e Arrondissement,45.75113,4.85773,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,120.0,2,7,2,2,7,7,2.0,7.0,2,8,16,77,53,19,2,2024-12-08,4.83,4.47,4.92,4.87,6938313019893,f,1,1,1,0,1.38
5510,5510,L'ATELIER DE PIERRE -Charmant T4 à la Croix Rousse,337698666,Agence COCOONR / BOOK&PAY,2020-02-20,"Rennes, France","Spécialistes de la location de courts et moyen séjours, nous serons très heureux de vous accueillir dans votre futur cocon pour un séjour loisir, touristique ou professionnel. Avant, pendant et après votre séjour, nous sommes à votre disposition pour répondre à vos questions et vous assister. Votre contact local pourra vous donner des conseils sur les visites et les choses à faire dans la région. A bientôt !",,,f,Le Panier,3535.0,3568.0,t,4e Arrondissement,45.775005,4.835692,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,149.0,1,1125,30,30,1125,1125,30.0,1125.0,1,11,41,316,2,0,0,2023-04-06,4.5,4.0,5.0,5.0,6938413661947,f,43,43,43,0,0.07
5528,5528,Lyon Croix-Rousse: bel appartement familial.,421085802,Thomas,2021-09-01,,,,,f,,1.0,1.0,t,4e Arrondissement,45.77913,4.83,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,350.0,2,7,2,2,7,7,2.0,7.0,0,0,0,73,3,0,0,2023-12-10,5.0,5.0,5.0,5.0,6938413110037,f,1,1,1,0,0.08
5529,5529,Le couvent Saint Vincent,420639042,Olivier,2021-08-29,"Lyon, France",,within an hour,1.0,t,,1.0,1.0,t,1er Arrondissement,45.768398,4.82226,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,79.0,1,1125,1,1,1125,1125,1.0,1125.0,17,33,54,67,292,108,6,2024-12-13,4.95,4.92,4.97,4.87,6938112972241,t,1,1,1,0,7.4
5530,5530,Appartement refait à neuf : plein cœur de Lyon,421237458,Anne,2021-09-02,"Lyon, France",Je serai heureuse de vous accueillir dans mon appartement totalement rénové et refait à neuf pour votre confort ! Nous pouvons accueillir jusqu'à 6 personnes et le bien est situé en plein cœur de la ville. Sa localisation est idéale pour visiter la ville et profiter des activités touristiques.,within an hour,1.0,f,,2.0,2.0,t,2e Arrondissement,45.76017,4.83522,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,271.0,1,365,1,1,365,365,1.0,365.0,23,45,75,329,120,16,0,2024-11-10,4.74,4.77,4.87,4.92,6938213022197,f,2,2,2,0,3.03
5535,5535,L’ALCOVE&SPA,346770127,Laurent,2020-05-19,,,within an hour,1.0,f,,7.0,7.0,t,3e Arrondissement,45.75995,4.86676,Entire rental unit,Entire home/apt,2,,,,,365,365,365,365,365,365,365.0,365.0,20,42,71,346,56,10,0,2024-08-24,4.82,4.91,4.93,4.77,693832000379,t,5,5,5,0,1.41
5537,5537,Superbe appartement de 64 mètres carrés avec,421752116,Denis,2021-09-05,,,within an hour,1.0,f,,1.0,1.0,t,3e Arrondissement,45.7539,4.87866,Private room in condo,Private room,1,1.0,1.0,1.0,28.0,7,90,7,7,90,90,7.0,90.0,22,52,82,357,9,1,0,2024-10-20,4.89,4.67,5.0,4.56,,f,1,0,0,0,0.23
